지역코드,시군구,법정동,지번,단지,건축년도,층,전용면적,년,월,일,보증금,월세,계약구분,계약기간,갱신요구권사용,종전계약보증금,종전계약월세
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.2,2020,9,13,200,40,,,,,
41220,평택시,지산동,823-13,대준 블루인-101동,2019,3,80.24,2020,9,21,14000,0,,,,,
41220,평택시,지산동,823-1,대준 블루인-102동,2019,3,76.75,2020,9,22,14000,0,,,,,
41220,평택시,지산동,823-13,대준 블루인-101동,2019,3,77.83,2020,9,26,14000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,8,17.6,2020,9,1,6800,0,,,,,
41220,평택시,신장동,690-97,오딧세이이글 오피스텔,2018,11,60.88,2020,9,5,500,60,,,,,
41220,평택시,신장동,232-35,대양 아리스타II,2019,2,32.97,2020,9,8,100,45,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,5,17.6,2020,9,26,1800,19,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,7,31.62,2020,9,1,7500,0,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,8,29.24,2020,9,11,7000,0,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,3,29.24,2020,9,28,7000,11,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,3,29.24,2020,9,28,7000,0,,,,,
41220,평택시,합정동,739-23,프리스틴빌(739-23),2013,3,70.48,2020,9,17,11000,0,,,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,3,84.98,2020,9,21,11000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,25.97,2020,9,15,3200,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,10,29.67,2020,9,24,300,33,,,,,
41220,평택시,포승읍 도곡리,1120-5,스마트빌듀오2차,2014,4,26.64,2020,9,21,4700,0,,,,,
41220,평택시,서정동,303-6,서정역꿈의도시두드림주상복합,2018,2,21.98,2020,10,20,7800,0,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,3,23.57,2020,10,24,2000,25,,,,,
41220,평택시,서정동,302-4,삼성리츠빌,2013,2,44.13,2020,10,26,12000,0,,,,,
41220,평택시,이충동,452-2,서정스마트빌듀오2차,2016,2,51.16,2020,10,9,500,45,,,,,
41220,평택시,지산동,681-16,갤러리하우스에이동,2014,2,20.91,2020,10,5,200,35,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.2,2020,10,9,10000,0,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.04,2020,10,10,300,41,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,3,31.2,2020,10,12,2000,26,,,,,
41220,평택시,지산동,799-1,세진빌2,2015,7,51.9,2020,10,13,13000,0,,,,,
41220,평택시,지산동,823-13,대준 블루인-101동,2019,2,80.24,2020,10,13,14000,0,,,,,
41220,평택시,지산동,823-13,대준 블루인-101동,2019,2,80.24,2020,10,20,14000,0,,,,,
41220,평택시,지산동,823-1,대준 블루인-102동,2019,3,71.28,2020,10,20,37000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,2,17.6,2020,10,9,2000,20,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,12,17.6,2020,10,12,2000,19,,,,,
41220,평택시,신장동,203-60,(203-60),2014,7,76.32,2020,10,20,1500,60,,,,,
41220,평택시,평택동,286-1,선호스테이빌,2016,2,25.73,2020,10,31,6500,0,,,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,3,84.98,2020,10,4,8000,18,,,,,
41220,평택시,합정동,973-2,(973-2),2015,5,74.89,2020,10,10,16000,0,,,,,
41220,평택시,합정동,973-14,마크힐스,2015,2,52.95,2020,10,31,13500,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,10,25.97,2020,10,12,3200,0,,,,,
41220,평택시,서정동,304-1,서정트인자리애2차,2017,2,29.31,2020,11,2,3000,30,,,,,
41220,평택시,지산동,823-1,대준 블루인-102동,2019,3,71.28,2020,11,9,14000,0,,,,,
41220,평택시,지산동,835-1,와이즈빌,2013,6,66.44,2020,11,13,13000,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,20.52,2020,11,14,100,25,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,10,17.6,2020,11,14,100,35,,,,,
41220,평택시,신장동,232-35,대양 아리스타II,2019,2,32.97,2020,11,21,8300,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,10,17.6,2020,11,21,2000,20,,,,,
41220,평택시,신장동,251-12,(251-12),2012,10,26.18,2020,11,24,8500,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,8,17.6,2020,11,24,200,31,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,5,31.62,2020,11,15,200,40,,,,,
41220,평택시,통복동,94-6,부원편한세상,2013,8,77.46,2020,11,15,11000,0,,,,,
41220,평택시,합정동,973-2,(973-2),2015,5,74.89,2020,11,30,16000,0,,,,,
41220,평택시,용이동,491-5,제1동,2018,8,76.32,2020,11,3,2000,0,,,,,
41220,평택시,용이동,491-5,제1동,2018,3,75.38,2020,11,12,500,75,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,9,25.97,2020,11,11,300,40,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,11,25.97,2020,11,11,1000,25,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,6,23.13,2020,12,5,2000,21,,,,,
41220,평택시,서정동,433-23,서정스마트빌듀오3차,,2,30.4,2020,12,14,200,50,,,,,
41220,평택시,지산동,823-13,대준 블루인-101동,2019,2,77.83,2020,12,24,15000,0,,,,,
41220,평택시,지산동,823-1,대준 블루인-102동,2019,3,73.54,2020,12,24,15000,0,,,,,
41220,평택시,지산동,823-13,대준 블루인-101동,2019,2,77.83,2020,12,24,15000,0,,,,,
41220,평택시,지산동,835-7,(835-7),2012,6,39.33,2020,12,30,7500,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2020,12,5,2000,22,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,5,17.6,2020,12,15,2000,18,,,,,
41220,평택시,신장동,251-12,(251-12),2012,2,29.95,2020,12,17,9500,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,3,17.64,2020,12,30,6300,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2020,12,30,2000,22,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2020,12,31,2000,24,,,,,
41220,평택시,신장동,252-6,(252-6),,2,41.11,2020,12,31,2000,50,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,13,78.55,2020,12,12,17500,0,,,,,
41220,평택시,평택동,286-1,선호스테이빌,2016,2,25.73,2020,12,14,6500,0,,,,,
41220,평택시,평택동,286-1,선호스테이빌,2016,2,38.8,2020,12,16,2000,42,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,25.97,2020,12,11,1500,22,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,11,25.97,2020,12,19,300,35,,,,,
41220,평택시,서정동,304-5,서정트인자리애1차,2017,3,31.33,2021,1,12,9500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,4,27.07,2021,1,6,2500,0,,,,,
41220,평택시,지산동,823-1,대준 블루인-102동,2019,2,73.54,2021,1,8,15000,0,,,,,
41220,평택시,지산동,850-6,(850-6),2014,6,42.81,2021,1,14,7800,0,,,,,
41220,평택시,지산동,823-1,대준 블루인-102동,2019,2,71.28,2021,1,27,15000,0,,,,,
41220,평택시,지산동,823-13,대준 블루인-101동,2019,2,82.37,2021,1,28,15000,0,,,,,
41220,평택시,지산동,864-27,세진하우스빌,2014,6,47.58,2021,1,30,9700,0,,,,,
41220,평택시,독곡동,287-1,(287-1),2018,1,65.48,2021,1,20,14500,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,6,31.31,2021,1,4,500,47,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,9,17.6,2021,1,7,200,35,,,,,
41220,평택시,신장동,238-20,대준블루온3,2017,2,58.86,2021,1,11,31000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,8,17.6,2021,1,13,6800,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,11,17.6,2021,1,23,2000,20,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,7,17.6,2021,1,28,6600,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,7,17.6,2021,1,29,6600,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,9,29.95,2021,1,30,9500,0,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,4,28.38,2021,1,3,300,35,,,,,
41220,평택시,평택동,64-5,라페온빌II,2017,2,21.19,2021,1,16,500,30,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,7,31.62,2021,1,20,500,40,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,5,29.24,2021,1,29,300,40,,,,,
41220,평택시,합정동,972-10,(972-10),2015,5,84.47,2021,1,3,14000,0,,,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,2,84.85,2021,1,4,14000,0,,,,,
41220,평택시,합정동,973-2,(973-2),2015,4,74.89,2021,1,6,12000,14,,,,,
41220,평택시,합정동,973-4,해돋이마을,2014,2,59.97,2021,1,26,12000,0,,,,,
41220,평택시,합정동,964-2,(964-2),,4,81.63,2021,1,29,24000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,4,25.97,2021,1,15,300,35,,,,,
41220,평택시,팽성읍 안정리,152-19,까뮤이스테이트 험프리스,2020,10,72.77,2021,1,27,90,90,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,27.67,2021,1,5,5500,0,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,3,30.07,2021,2,1,11500,0,,,,,
41220,평택시,서정동,433-26,서정메트로하임,2016,2,30.4,2021,2,9,7800,0,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,6,23.13,2021,2,20,3000,20,,,,,
41220,평택시,서정동,304-5,서정트인자리애1차,2017,3,31.33,2021,2,24,8900,0,,,,,
41220,평택시,이충동,457-21,고덕시티,2020,3,24.77,2021,2,10,150,47,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.2,2021,2,15,11000,0,,,,,
41220,평택시,지산동,809-31,주건축물제1동,2017,2,78.58,2021,2,16,28900,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,6,27.07,2021,2,26,2500,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,9,17.6,2021,2,1,200,30,,,,,
41220,평택시,신장동,274-142,힐사이드,2015,8,60.93,2021,2,2,300,60,,,,,
41220,평택시,신장동,251-12,(251-12),2012,4,34.22,2021,2,20,11000,0,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,7,29.24,2021,2,4,200,40,,,,,
41220,평택시,평택동,64-5,라페온빌II,2017,2,21.19,2021,2,15,2000,30,,,,,
41220,평택시,합정동,970-14,청담스카이,2013,5,55.76,2021,2,5,1000,50,,,,,
41220,평택시,합정동,975-9,트윈캐슬,2014,7,59.92,2021,2,6,1000,70,,,,,
41220,평택시,합정동,975-9,트윈캐슬,2014,7,59.92,2021,2,10,15000,0,,,,,
41220,평택시,합정동,970-14,청담스카이,2013,5,60.61,2021,2,22,1000,55,,,,,
41220,평택시,합정동,975-2,(975-2),2013,4,83.95,2021,2,23,16000,0,,,,,
41220,평택시,용이동,491-8,(491-8),2018,4,74.12,2021,2,24,19000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,9,29.67,2021,2,1,200,35,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,4,25.97,2021,2,24,300,35,,,,,
41220,평택시,포승읍 만호리,574-5,스마트빌듀오1차,2014,4,27.2,2021,2,5,1500,17,,,,,
41220,평택시,진위면 갈곶리,725-1,더스테이,2020,4,23.92,2021,2,5,12500,0,,,,,
41220,평택시,오성면 숙성리,173-2,주건축물제1동,2018,2,82.76,2021,2,25,3000,0,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,3,28.4,2021,3,7,2800,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,4,22.57,2021,3,3,1000,20,,,,,
41220,평택시,지산동,850-48,(850-48),,9,84.81,2021,3,6,25000,0,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.2,2021,3,13,1000,25,,,,,
41220,평택시,지산동,823-1,대준 블루인-102동,2019,3,73.54,2021,3,19,5000,0,,,,,
41220,평택시,지산동,850-30,(850-30),2013,6,55.37,2021,3,25,11500,0,,,,,
41220,평택시,독곡동,287-1,(287-1),2018,1,69.86,2021,3,5,16500,0,,,,,
41220,평택시,독곡동,287-1,(287-1),2018,1,65.48,2021,3,8,15000,0,,,,,
41220,평택시,독곡동,287-1,(287-1),2018,1,71.28,2021,3,12,11600,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,4,31.31,2021,3,3,500,50,,,,,
41220,평택시,신장동,278-15,단지형다세대,2014,6,75.73,2021,3,5,2000,60,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,9,17.64,2021,3,6,100,35,,,,,
41220,평택시,신장동,251-12,(251-12),2012,2,29.95,2021,3,14,1000,42,,,,,
41220,평택시,신장동,274-198,힐탑 포레스트,2015,2,43.97,2021,3,15,12000,0,,,,,
41220,평택시,신장동,222-1,힐시티타워,,9,72.71,2021,3,17,1000,77,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,6,17.6,2021,3,29,200,32,,,,,
41220,평택시,신장동,227-14,(227-14),2018,10,75.25,2021,3,29,24500,0,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,4,29.24,2021,3,18,200,40,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,10,78.55,2021,3,31,20000,0,,,,,
41220,평택시,합정동,975-9,트윈캐슬,2014,5,59.92,2021,3,12,13000,0,,,,,
41220,평택시,용이동,491-8,(491-8),2018,4,74.12,2021,3,12,19000,0,,,,,
41220,평택시,용이동,491-2,스타시티,2020,3,31.3,2021,3,12,500,55,,,,,
41220,평택시,용이동,491-8,(491-8),2018,4,75.98,2021,3,23,19500,0,,,,,
41220,평택시,용이동,491-8,(491-8),2018,5,75.98,2021,3,23,19500,0,,,,,
41220,평택시,용이동,491-8,(491-8),2018,3,74.12,2021,3,23,19000,0,,,,,
41220,평택시,용이동,491-8,(491-8),2018,2,75.98,2021,3,31,19500,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,10,25.97,2021,3,2,2000,20,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,9,25.97,2021,3,27,300,30,,,,,
41220,평택시,오성면 숙성리,173-2,주건축물제1동,2018,2,69.09,2021,3,30,500,45,,,,,
41220,평택시,서정동,304-1,서정트인자리애2차,2017,3,58.54,2021,4,19,500,65,,,,,
41220,평택시,지산동,780-10,(780-10),2015,6,50.19,2021,4,16,7000,0,,,,,
41220,평택시,독곡동,287-1,(287-1),2018,1,69.86,2021,4,8,16000,0,,,,,
41220,평택시,독곡동,287-1,(287-1),2018,1,71.28,2021,4,8,15000,0,,,,,
41220,평택시,독곡동,287-1,(287-1),2018,1,72.26,2021,4,17,14000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,6,17.6,2021,4,19,200,32,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,9,17.6,2021,4,20,2000,21,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,8,31.31,2021,4,20,9450,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,4,31.37,2021,4,21,2000,30,,,,,
41220,평택시,신장동,238-20,대준블루온3,2017,3,58.86,2021,4,26,31000,0,,,,,
41220,평택시,신장동,238-20,대준블루온3,2017,3,58.86,2021,4,26,31000,0,,,,,
41220,평택시,평택동,64-5,라페온빌II,2017,3,21.19,2021,4,14,2000,26,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,15,109.27,2021,4,24,22000,0,,,,,
41220,평택시,합정동,975-9,트윈캐슬,2014,6,59.92,2021,4,10,11500,0,,,,,
41220,평택시,합정동,964-2,(964-2),,7,81.63,2021,4,19,16000,0,,,,,
41220,평택시,합정동,970-4,주건축물제1동(970-4),2015,8,84.8,2021,4,26,22000,0,,,,,
41220,평택시,합정동,964-2,(964-2),,5,76.45,2021,4,28,23500,0,,,,,
41220,평택시,용이동,491-8,(491-8),2018,6,74.12,2021,4,3,19000,0,,,,,
41220,평택시,용이동,491-8,(491-8),2018,2,74.12,2021,4,6,19000,0,,,,,
41220,평택시,용이동,491-5,제1동,2018,4,76.32,2021,4,8,2000,80,,,,,
41220,평택시,용이동,491-8,(491-8),2018,5,74.12,2021,4,23,19000,0,,,,,
41220,평택시,용이동,491-5,제1동,2018,7,75.38,2021,4,30,1000,85,,,,,
41220,평택시,팽성읍 객사리,81-3,(81-3),2005,4,66.15,2021,4,21,500,40,,,,,
41220,평택시,팽성읍 안정리,136-3,맥심험프리스,2020,2,81.18,2021,4,9,500,100,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,15,27.67,2021,4,16,5800,0,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,3,28.4,2021,5,4,2800,0,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,3,31.2,2021,5,2,2500,0,,,,,
41220,평택시,지산동,750-1,(750-1),,2,78.26,2021,5,4,20000,0,,,,,
41220,평택시,지산동,850-57,(850-57),2014,2,81.08,2021,5,8,9800,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,6,22.57,2021,5,21,2500,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,5,17.6,2021,5,3,2000,20,,,,,
41220,평택시,신장동,238-20,대준블루온3,2017,3,58.86,2021,5,4,31000,0,,,,,
41220,평택시,신장동,238-20,대준블루온3,2017,2,58.86,2021,5,10,31000,0,,,,,
41220,평택시,신장동,252-6,(252-6),,2,42.69,2021,5,14,5000,35,,,,,
41220,평택시,신장동,238-20,대준블루온3,2017,2,58.86,2021,5,27,24000,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,5,109.08,2021,5,12,22000,0,,,,,
41220,평택시,합정동,975-4,모드니에 그린,2014,5,59.95,2021,5,3,16700,0,,,,,
41220,평택시,합정동,973-12,제1동,,5,84.84,2021,5,7,20000,0,,,,,
41220,평택시,합정동,975-6,트윈캐슬2,2014,5,59.72,2021,5,8,18000,0,,,,,
41220,평택시,합정동,970-4,주건축물제1동(970-4),2015,5,84.8,2021,5,14,24000,0,,,,,
41220,평택시,합정동,973-10,모드니에 블루,2014,5,74.71,2021,5,15,2500,55,,,,,
41220,평택시,합정동,964-2,(964-2),,4,76.45,2021,5,17,23500,0,,,,,
41220,평택시,합정동,964-2,(964-2),,3,81.95,2021,5,22,25500,0,,,,,
41220,평택시,합정동,973-14,마크힐스,2015,2,84.99,2021,5,23,23500,0,,,,,
41220,평택시,합정동,973-3,트윈캐슬4,2014,5,57.7,2021,5,23,15700,0,,,,,
41220,평택시,합정동,973-12,제1동,,3,84.95,2021,5,25,23000,0,,,,,
41220,평택시,합정동,973-2,(973-2),2015,4,74.89,2021,5,29,19500,0,,,,,
41220,평택시,용이동,491-8,(491-8),2018,3,79.44,2021,5,2,1000,80,,,,,
41220,평택시,용이동,491-5,제1동,2018,8,75.38,2021,5,4,1000,90,,,,,
41220,평택시,용이동,491-8,(491-8),2018,5,75.98,2021,5,9,19500,0,,,,,
41220,평택시,고덕동,2158-2,고덕지구 VIEW FIVE 오피스텔 신축공사,2021,8,17.67,2021,5,15,16000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,11,25.97,2021,5,5,1800,20,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,6,25.97,2021,5,7,300,35,,,,,
41220,평택시,포승읍 만호리,574-5,스마트빌듀오1차,2014,4,27.2,2021,5,29,4500,0,,,,,
41220,평택시,서정동,847-1,화신노블레스 4차,2016,7,74.52,2021,6,12,500,60,신규,21.06~22.06,,,
41220,평택시,서정동,879-14,신화노블레스,2003,2,28.88,2021,6,22,2500,0,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,3,31.2,2021,6,13,2000,30,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,3,31.04,2021,6,22,1000,30,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,12,17.6,2021,6,1,100,35,신규,21.06~22.05,,,
41220,평택시,신장동,251-12,(251-12),2012,8,22.74,2021,6,2,200,38,신규,21.06~22.06,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,6,17.64,2021,6,5,2000,20,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,6,17.6,2021,6,5,100,36,신규,21.06~22.06,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,7,17.6,2021,6,8,200,35,,,,,
41220,평택시,신장동,251-12,(251-12),2012,3,34.22,2021,6,13,500,50,신규,21.06~22.06,,,
41220,평택시,신장동,251-12,(251-12),2012,9,22.74,2021,6,15,150,38,신규,21.06~22.06,,,
41220,평택시,신장동,251-12,(251-12),2012,8,34.22,2021,6,16,500,55,신규,21.07~23.07,,,
41220,평택시,신장동,304-14,아리스타팰리스Ⅱ,2018,8,78.2,2021,6,21,161,161,,,,,
41220,평택시,신장동,274-142,힐사이드,2015,9,60.93,2021,6,22,1000,50,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,12,17.6,2021,6,22,6500,0,신규,21.07~23.07,,,
41220,평택시,신장동,238-20,대준블루온3,2017,3,58.86,2021,6,29,31000,0,갱신,,,31000,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,12,17.6,2021,6,30,200,36,신규,21.07~22.07,,,
41220,평택시,평택동,64-5,라페온빌II,2017,3,21.19,2021,6,1,7350,0,갱신,21.06~23.06,,7000,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,22,78.55,2021,6,12,17640,0,신규,21.06~23.06,,,
41220,평택시,평택동,286-1,선호스테이빌,2016,2,38.8,2021,6,28,8000,0,신규,21.07~23.07,,,
41220,평택시,합정동,973-12,제1동,,4,84.84,2021,6,2,25000,0,신규,21.07~23.07,,,
41220,평택시,합정동,970-14,청담스카이,2013,3,84.86,2021,6,8,1500,65,신규,21.07~23.07,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,2,84.85,2021,6,10,14000,0,신규,21.08~23.08,,,
41220,평택시,합정동,736-4,평택비티온유안앨리츠,2019,21,26.69,2021,6,10,500,45,신규,21.06~22.06,,,
41220,평택시,합정동,967-6,(967-6),2014,3,84.69,2021,6,14,22000,0,신규,21.06~23.06,,,
41220,평택시,합정동,973-3,트윈캐슬4,2014,5,57.7,2021,6,15,13000,0,갱신,,,12500,
41220,평택시,합정동,975-9,트윈캐슬,2014,5,59.92,2021,6,15,13000,0,신규,21.08~23.08,,,
41220,평택시,합정동,975-5,(975-5),2015,4,71.39,2021,6,19,19500,0,신규,21.07~23.07,,,
41220,평택시,용이동,491-8,(491-8),2018,2,75.98,2021,6,8,19500,0,,,,,
41220,평택시,용이동,491-8,(491-8),2018,7,79.44,2021,6,13,19900,0,신규,21.07~23.07,,,
41220,평택시,용이동,491-8,(491-8),2018,3,79.44,2021,6,28,29900,0,신규,21.07~22.07,,,
41220,평택시,용이동,491-8,(491-8),2018,3,74.12,2021,6,29,19500,0,신규,21.07~23.07,,,
41220,평택시,고덕동,2158-4,센트리마 더퍼스트2,2021,8,21.25,2021,6,14,500,63,신규,21.06~22.06,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,7,25.97,2021,6,5,1500,30,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,9,26.85,2021,6,11,2000,10,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,11,25.97,2021,6,23,100,40,신규,21.06~21.12,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,4,25.97,2021,6,30,300,45,신규,21.07~22.01,,,
41220,평택시,지산동,805-16,(805-16),2016,9,72.52,2021,7,4,1000,70,신규,21.07~22.07,,,
41220,평택시,지산동,820-3,주건축물제1동,2019,6,56.21,2021,7,10,500,72,갱신,21.07~22.07,,500,62
41220,평택시,지산동,850-48,(850-48),,10,84.81,2021,7,16,26000,0,신규,21.09~23.08,,,
41220,평택시,지산동,850-63,THE CLASS 2,,2,84.78,2021,7,16,3000,60,신규,21.09~23.09,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,12,31.37,2021,7,5,300,47,신규,21.07~22.07,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,2,17.6,2021,7,6,200,35,신규,21.07~22.07,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,5,17.6,2021,7,12,200,33,신규,21.07~22.07,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2021,7,15,2500,20,,,,,
41220,평택시,신장동,251-12,(251-12),2012,7,24.84,2021,7,16,300,50,신규,21.08~22.08,,,
41220,평택시,신장동,251-12,(251-12),2012,5,34.22,2021,7,19,500,50,신규,21.07~22.07,,,
41220,평택시,신장동,274-142,힐사이드,2015,7,42.23,2021,7,20,500,55,신규,21.07~22.07,,,
41220,평택시,신장동,251-12,(251-12),2012,11,22.74,2021,7,22,100,38,신규,21.08~22.08,,,
41220,평택시,신장동,251-12,(251-12),2012,8,34.22,2021,7,23,9700,0,갱신,21.07~23.07,,8000,
41220,평택시,신장동,309-4,메디슨스퀘어3차,2018,14,82.58,2021,7,30,168,168,신규,21.07~22.07,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,31.37,2021,7,31,2000,40,신규,21.09~22.09,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,2,28.38,2021,7,9,150,40,신규,21.07~22.07,,,
41220,평택시,평택동,64-5,라페온빌II,2017,2,21.19,2021,7,12,2000,20,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,12,109.27,2021,7,26,19950,0,갱신,21.08~23.08,사용,19000,
41220,평택시,합정동,973-13,트윈캐슬3,2014,7,59.1,2021,7,1,10000,0,,21.07~23.06,,,
41220,평택시,합정동,973-2,(973-2),2015,4,74.89,2021,7,1,19500,0,신규,21.07~23.07,,,
41220,평택시,합정동,964-2,(964-2),,5,81.95,2021,7,4,24000,0,신규,,,,
41220,평택시,합정동,970-13,뉴성진쉐르빌,2014,2,62.2,2021,7,6,17100,0,신규,21.08~23.08,,,
41220,평택시,합정동,964-1,수아비스,2015,3,84.74,2021,7,12,24000,0,신규,21.08~23.08,,,
41220,평택시,합정동,736-4,평택비티온유안앨리츠,2019,21,30.35,2021,7,14,500,55,신규,21.08~22.08,,,
41220,평택시,합정동,975-2,(975-2),2013,4,83.95,2021,7,20,1000,50,,,,,
41220,평택시,합정동,970-5,대원펠리스,2015,5,82.61,2021,7,24,26400,0,신규,21.08~23.08,,,
